geo_value,time_value,cases,deaths,wili,wcli,doctor_visits_prior
25007,2020-06-02,1,0,,,12.1743228
25007,2020-06-03,0,0,,,18.2614842
25007,2020-06-04,0,0,,,48.6972912
25007,2020-06-05,1,0,,,18.2614842
25007,2020-06-06,0,0,,,12.1743228
25007,2020-06-07,0,0,,,6.0871614
25007,2020-06-08,0,0,,,12.1743228
25007,2020-06-09,0,0,,,18.2614842
25007,2020-06-10,0,0,,,12.1743228
25007,2020-06-11,0,0,,,48.6972912
25007,2020-06-12,0,0,,,12.1743228
25007,2020-06-13,0,0,,,18.2614842
25007,2020-06-14,0,0,,,18.2614842
25007,2020-06-15,0,0,,,6.0871614
25007,2020-06-16,1,0,,,6.0871614
25007,2020-06-17,1,0,,,48.6972912
25007,2020-06-18,0,0,,,6.0871614
25007,2020-06-19,0,0,,,48.6972912
25007,2020-06-20,0,0,,,6.0871614
25007,2020-06-21,0,0,,,6.0871614
25007,2020-06-22,1,0,,,12.1743228
25007,2020-06-23,0,0,,,18.2614842
25007,2020-06-24,0,0,,,18.2614842
25007,2020-06-25,0,0,,,12.1743228
25007,2020-06-26,1,0,,,18.2614842
25007,2020-06-27,2,0,,,54.7844526
25007,2020-06-28,0,0,,,48.6972912
25007,2020-06-29,1,0,,,18.2614842
25007,2020-06-30,0,0,,,48.6972912
25007,2020-07-01,1,0,,,6.0871614
25007,2020-07-02,-1,0,,,12.1743228
25007,2020-07-03,1,0,,,54.7844526
25007,2020-07-04,0,0,,,48.6972912
25007,2020-07-05,1,0,,,54.7844526
25007,2020-07-06,0,0,,,48.6972912
25007,2020-07-07,0,0,,,54.7844526
25007,2020-07-08,2,0,,,48.6972912
25007,2020-07-09,2,0,,,18.2614842
25007,2020-07-10,1,0,,,18.2614842
25007,2020-07-11,3,0,,,6.0871614
25007,2020-07-12,-1,0,,,12.1743228
25007,2020-07-13,0,0,,,6.0871614
25007,2020-07-14,-1,0,,,6.0871614
25007,2020-07-15,0,0,,,12.1743228
25007,2020-07-16,0,0,,,6.0871614
25007,2020-07-17,0,0,,,48.6972912
25007,2020-07-18,2,0,,,48.6972912
25007,2020-07-19,0,0,,,6.0871614
25007,2020-07-20,0,0,,,54.7844526
25007,2020-07-21,5,0,,,12.1743228
25007,2020-07-22,0,0,,,54.7844526
25007,2020-07-23,0,0,,,48.6972912
25007,2020-07-24,0,0,,,12.1743228
25007,2020-07-25,0,0,,,18.2614842
25007,2020-07-26,0,0,,,48.6972912
25007,2020-07-27,0,0,,,6.0871614
25007,2020-07-28,1,0,,,48.6972912
25007,2020-07-29,0,0,,,48.6972912
25007,2020-07-30,0,0,,,6.0871614
25007,2020-07-31,0,0,,,54.7844526
25007,2020-08-01,0,0,,,18.2614842
25007,2020-08-02,0,0,,,18.2614842
25007,2020-08-03,0,0,,,12.1743228
25007,2020-08-04,1,0,,,48.6972912
25007,2020-08-05,0,0,,,54.7844526
25007,2020-08-06,0,0,,,18.2614842
25007,2020-08-07,0,0,,,18.2614842
25007,2020-08-08,0,0,,,12.1743228
25007,2020-08-09,0,0,,,48.6972912
25007,2020-08-10,0,0,,,6.0871614
25007,2020-08-11,0,0,,,12.1743228
25007,2020-08-12,0,0,,,12.1743228
25007,2020-08-13,0,0,,,48.6972912
25007,2020-08-14,0,0,,,6.0871614
25007,2020-08-15,0,0,,,12.1743228
25007,2020-08-16,0,0,,,6.0871614
25007,2020-08-17,0,0,,,6.0871614
25007,2020-08-18,0,0,,,18.2614842
25007,2020-08-19,0,0,,,54.7844526
25007,2020-08-20,0,0,,,48.6972912
25007,2020-08-21,1,0,,,18.2614842
25007,2020-08-22,0,0,,,18.2614842
25007,2020-08-23,0,0,,,12.1743228
25007,2020-08-24,0,0,,,6.0871614
25007,2020-08-25,3,0,,,12.1743228
25007,2020-08-26,0,0,,,54.7844526
25007,2020-08-27,0,0,,,18.2614842
25007,2020-08-28,2,0,,,18.2614842
25007,2020-08-29,0,0,,,6.0871614
25007,2020-08-30,0,0,,,12.1743228
25007,2020-08-31,0,0,,,12.1743228
25007,2020-09-01,0,0,,,12.1743228
25007,2020-09-02,0,0,,,48.6972912
25007,2020-09-03,0,0,,,54.7844526
25007,2020-09-04,0,0,,,18.2614842
25007,2020-09-05,0,0,,,18.2614842
25007,2020-09-06,0,0,,,18.2614842
25007,2020-09-07,0,0,,,18.2614842
25007,2020-09-08,1,0,,,48.6972912
25007,2020-09-09,1,0,,,12.1743228
25007,2020-09-10,0,0,,,18.2614842
25007,2020-09-11,1,0,,,54.7844526
25007,2020-09-12,1,0,,,18.2614842
25007,2020-09-13,0,0,,,18.2614842
25007,2020-09-14,0,0,,,54.7844526
25007,2020-09-15,0,0,,,12.1743228
25007,2020-09-16,0,0,,,18.2614842
25007,2020-09-17,0,0,,,54.7844526
25007,2020-09-18,1,0,,,18.2614842
25007,2020-09-19,1,0,,,12.1743228
25007,2020-09-20,0,0,,,54.7844526
25007,2020-09-21,0,0,,,48.6972912
25007,2020-09-22,0,0,,,6.0871614
25007,2020-09-23,0,0,,,18.2614842
25007,2020-09-24,1,0,,,18.2614842
25007,2020-09-25,0,0,,,12.1743228
25007,2020-09-26,0,0,,,6.0871614
25007,2020-09-27,0,0,,,6.0871614
25007,2020-09-28,0,0,,,54.7844526
25007,2020-09-29,1,0,,,54.7844526
25007,2020-09-30,0,0,,,48.6972912
25007,2020-10-01,0,0,,,48.6972912
25007,2020-10-02,2,0,,,18.2614842
25007,2020-10-03,0,0,,,18.2614842
25007,2020-10-04,1,0,,,54.7844526
25007,2020-10-05,0,0,,,6.0871614
25007,2020-10-06,0,0,,,6.0871614
25007,2020-10-07,0,0,,,18.2614842
25007,2020-10-08,1,0,,,54.7844526
25007,2020-10-09,0,0,,,54.7844526
25007,2020-10-10,1,0,,,18.2614842
25007,2020-10-11,0,0,,,18.2614842
25007,2020-10-12,1,0,,,48.6972912
25007,2020-10-13,0,0,,,48.6972912
25007,2020-10-14,0,0,,,18.2614842
25007,2020-10-15,0,0,,,6.0871614
25007,2020-10-16,0,0,,,54.7844526
25007,2020-10-17,1,0,,,6.0871614
25007,2020-10-18,0,0,,,12.1743228
25007,2020-10-19,0,0,,,12.1743228
25007,2020-10-20,0,0,,,48.6972912
25007,2020-10-21,0,0,,,48.6972912
25007,2020-10-22,0,0,,,18.2614842
25007,2020-10-23,2,0,,,54.7844526
25007,2020-10-24,0,0,,,18.2614842
25007,2020-10-25,0,0,,,54.7844526
25007,2020-10-26,2,0,,,54.7844526
25007,2020-10-27,1,0,,,18.2614842
25007,2020-10-28,2,0,,,6.0871614
25007,2020-10-29,2,0,,,6.0871614
25007,2020-10-30,5,0,,,18.2614842
25007,2020-10-31,4,0,,,12.1743228
25007,2020-11-01,1,0,,,48.6972912
25007,2020-11-02,0,0,,,18.2614842
25007,2020-11-03,2,0,,,6.0871614
25007,2020-11-04,2,0,,,48.6972912
25007,2020-11-05,3,0,,,54.7844526
25007,2020-11-06,1,0,,,54.7844526
25007,2020-11-07,0,0,,,54.7844526
25007,2020-11-08,7,0,,,48.6972912
25007,2020-11-09,3,0,,,48.6972912
25007,2020-11-10,3,0,,,48.6972912
25007,2020-11-11,16,0,,,6.0871614
25007,2020-11-12,13,0,,,54.7844526
25007,2020-11-13,5,0,,,54.7844526
25007,2020-11-14,7,0,,,6.0871614
25007,2020-11-15,10,0,,,18.2614842
25007,2020-11-16,5,0,,,18.2614842
25007,2020-11-17,13,0,,,6.0871614
25007,2020-11-18,9,0,,,48.6972912
25007,2020-11-19,10,0,,,54.7844526
25007,2020-11-20,11,0,,,48.6972912
25007,2020-11-21,5,0,,,6.0871614
25007,2020-11-22,6,0,,,48.6972912
25007,2020-11-23,10,0,,,54.7844526
25007,2020-11-24,4,0,,,6.0871614
25007,2020-11-25,4,0,,,54.7844526
25007,2020-11-26,0,0,,,48.6972912
25007,2020-11-27,14,0,,,6.0871614
25007,2020-11-28,1,0,,,54.7844526
25007,2020-11-29,0,0,,,6.0871614
25007,2020-11-30,3,0,,,54.7844526
25007,2020-12-01,6,0,,,54.7844526
25007,2020-12-02,7,0,,,48.6972912
25007,2020-12-03,5,0,,,12.1743228
25007,2020-12-04,4,0,,,6.0871614
25007,2020-12-05,14,0,,,54.7844526
25007,2020-12-06,1,0,,,12.1743228
25007,2020-12-07,5,0,,,6.0871614
25007,2020-12-08,7,0,,,12.1743228
25007,2020-12-09,14,0,,,48.6972912
25007,2020-12-10,10,0,,,54.7844526
25007,2020-12-11,12,0,,,18.2614842
25007,2020-12-12,11,0,,,12.1743228
25007,2020-12-13,7,0,,,12.1743228
25007,2020-12-14,4,0,,,12.1743228
25007,2020-12-15,20,0,,,6.0871614
25007,2020-12-16,3,0,,,6.0871614
25007,2020-12-17,9,0,,,18.2614842
25007,2020-12-18,0,0,,,54.7844526
25007,2020-12-19,6,0,,,12.1743228
25007,2020-12-20,6,0,,,6.0871614
25007,2020-12-21,0,0,,,12.1743228
25007,2020-12-22,10,0,,,12.1743228
25007,2020-12-23,0,0,,,48.6972912
25007,2020-12-24,0,0,,,12.1743228
25007,2020-12-25,0,0,,,18.2614842
25007,2020-12-26,0,0,,,54.7844526
25007,2020-12-27,0,0,,,18.2614842
25007,2020-12-28,-4,0,,,12.1743228
25007,2020-12-29,2,0,,,12.1743228
25007,2020-12-30,3,0,,,48.6972912
25007,2020-12-31,13,0,,,12.1743228
25007,2021-01-01,0,0,,,48.6972912
25009,2020-02-01,,,,,48.6972912
25009,2020-02-02,,,,,6.0871614
25009,2020-02-03,,,,,12.1743228
25009,2020-02-04,,,,,6.0871614
25009,2020-02-05,,,,,54.7844526
25009,2020-02-06,,,,,48.6972912
25009,2020-02-07,,,,,48.6972912
25009,2020-02-08,,,,,6.0871614
25009,2020-02-09,,,,,48.6972912
25009,2020-02-10,,,,,6.0871614
25009,2020-02-11,,,,,48.6972912
25009,2020-02-12,,,,,6.0871614
25009,2020-02-13,,,,,18.2614842
25009,2020-02-14,,,,,54.7844526
25009,2020-02-15,,,,,18.2614842
25009,2020-02-16,,,,,18.2614842
25009,2020-02-17,,,,,6.0871614
25009,2020-02-18,,,,,54.7844526
25009,2020-02-19,,,,,6.0871614
25009,2020-02-20,0,0,,,6.0871614
25009,2020-02-21,0,0,,,12.1743228
25009,2020-02-22,0,0,,,18.2614842
25009,2020-02-23,0,0,,,6.0871614
25009,2020-02-24,0,0,,,6.0871614
25009,2020-02-25,0,0,,,54.7844526
25009,2020-02-26,0,0,,,6.0871614
25009,2020-02-27,0,0,,,6.0871614
25009,2020-02-28,0,0,,,48.6972912
25009,2020-02-29,0,0,,,12.1743228
25009,2020-03-01,0,0,,,18.2614842
25009,2020-03-02,0,0,,,48.6972912
25009,2020-03-03,0,0,,,6.0871614
25009,2020-03-04,0,0,,,54.7844526
25009,2020-03-05,0,0,,,12.1743228
25009,2020-03-06,0,0,,,6.0871614
25009,2020-03-07,0,0,,,18.2614842
25009,2020-03-08,0,0,,,54.7844526
25009,2020-03-09,0,0,,,54.7844526
25009,2020-03-10,1,0,,,6.0871614
25009,2020-03-11,0,0,,,54.7844526
25009,2020-03-12,1,0,,,48.6972912
25009,2020-03-13,0,0,,,6.0871614
25009,2020-03-14,3,0,,,18.2614842
25009,2020-03-15,1,0,,,6.0871614
25009,2020-03-16,2,0,,,54.7844526
25009,2020-03-17,0,0,,,48.6972912
25009,2020-03-18,6,0,,,18.2614842
25009,2020-03-19,5,0,,,48.6972912
25009,2020-03-20,10,0,,,54.7844526
25009,2020-03-21,12,0,,,18.2614842
25009,2020-03-22,19,0,,,48.6972912
25009,2020-03-23,13,0,,,48.6972912
25009,2020-03-24,45,0,,,6.0871614
25009,2020-03-25,59,0,,,48.6972912
25009,2020-03-26,70,2,,,54.7844526
25009,2020-03-27,103,0,,,12.1743228
25009,2020-03-28,122,1,,,54.7844526
25009,2020-03-29,98,1,,,12.1743228
25009,2020-03-30,83,2,,,18.2614842
25009,2020-03-31,131,6,,,6.0871614
25009,2020-04-01,101,5,,,6.0871614
25009,2020-04-02,154,1,,,54.7844526
25009,2020-04-03,199,5,,,6.0871614
25009,2020-04-04,162,2,,,6.0871614
25009,2020-04-05,106,2,,,18.2614842
25009,2020-04-06,147,3,0.9050896,0.9050896,54.7844526
25009,2020-04-07,188,6,0.6851231,0.7038908,6.0871614
25009,2020-04-08,262,15,0.5115169,0.5947018,6.0871614
25009,2020-04-09,233,9,0.5776255,0.5918276,18.2614842
25009,2020-04-10,334,19,0.5654057,0.5502426,6.0871614
25009,2020-04-11,226,12,0.4792985,0.4665386,54.7844526
25009,2020-04-12,274,10,0.5173493,0.5085497,12.1743228
25009,2020-04-13,243,12,0.6702636,0.6615291,6.0871614
25009,2020-04-14,181,12,0.6558831,0.6346949,6.0871614
25009,2020-04-15,300,15,0.7400919,0.6568232,48.6972912
25009,2020-04-16,351,19,0.7610566,0.7323924,6.0871614
25009,2020-04-17,339,19,0.7686712,0.7686712,6.0871614
25009,2020-04-18,330,15,0.9116405,0.9116405,18.2614842
25009,2020-04-19,239,16,0.8798963,0.8798963,48.6972912
25009,2020-04-20,143,16,0.5032958,0.5032958,18.2614842
25009,2020-04-21,225,20,0.4478273,0.4478273,48.6972912
25009,2020-04-22,262,26,0.9945268,0.9945268,6.0871614
25009,2020-04-23,436,21,1.0939585,1.0939585,18.2614842
25009,2020-04-24,622,27,1.2881423,1.2881423,12.1743228
25009,2020-04-25,371,17,1.1368464,1.1704489,6.0871614
25009,2020-04-26,277,14,1.19245,1.2263751,12.1743228
25009,2020-04-27,219,9,1.340192,1.3726739,18.2614842
25009,2020-04-28,264,24,1.2993971,1.3307741,48.6972912
25009,2020-04-29,408,42,0.8243165,0.8560634,48.6972912
25009,2020-04-30,293,23,0.6065014,0.6380949,6.0871614
25009,2020-05-01,355,12,0.6565092,0.6889361,6.0871614
25009,2020-05-02,334,24,0.6641835,0.6641835,6.0871614
25009,2020-05-03,180,15,0.7499251,0.7499251,48.6972912
25009,2020-05-04,231,13,0.5853137,0.5853137,54.7844526
25009,2020-05-05,206,15,0.7181364,0.7181364,48.6972912
25009,2020-05-06,365,34,0.7146091,0.7146091,6.0871614
25009,2020-05-07,266,17,0.8118337,0.8118337,12.1743228
25009,2020-05-08,385,23,1.0283076,1.0283076,18.2614842
25009,2020-05-09,216,24,1.0479125,1.0479125,6.0871614
25009,2020-05-10,142,19,0.6925456,0.6925456,6.0871614
25009,2020-05-11,79,25,0.7682074,0.7682074,48.6972912
25009,2020-05-12,140,9,0.6777811,0.6777811,18.2614842
25009,2020-05-13,131,26,1.0517105,0.9629907,6.0871614
25009,2020-05-14,247,21,0.9285146,0.8382001,48.6972912
25009,2020-05-15,181,26,1.0281158,0.4914486,54.7844526
25009,2020-05-16,183,15,1.0396054,0.4787208,12.1743228
25009,2020-05-17,148,10,1.0912772,0.5233868,6.0871614
25009,2020-05-18,125,14,1.026479,0.4480785,54.7844526
25009,2020-05-19,161,7,0.8967212,0.3916262,18.2614842
25009,2020-05-20,172,20,0.5263113,0.0966874,54.7844526
25009,2020-05-21,143,14,0.5636404,0.1491159,12.1743228
25009,2020-05-22,158,11,0.3733577,0.3224544,54.7844526
25009,2020-05-23,113,6,0.3487563,0.3297756,48.6972912
25009,2020-05-24,123,11,0.298478,0.2800672,48.6972912
25009,2020-05-25,118,4,0.489403,0.4724731,6.0871614
25009,2020-05-26,95,7,0.4981112,0.4833785,6.0871614
25009,2020-05-27,108,8,0.7964489,0.7964489,6.0871614
25009,2020-05-28,121,17,0.8313488,0.8313488,54.7844526
25009,2020-05-29,95,11,0.6379032,0.6379032,6.0871614
25009,2020-05-30,105,3,0.626323,0.626323,48.6972912
25009,2020-05-31,126,16,0.7117386,0.7117386,48.6972912
25009,2020-06-01,496,43,0.4888966,0.4888966,6.0871614
25009,2020-06-02,74,3,0.5164055,0.5164055,6.0871614
25009,2020-06-03,62,8,0.1931459,0.1931459,18.2614842
25009,2020-06-04,112,7,0.4464936,0.4464936,6.0871614
25009,2020-06-05,95,4,0.4349368,0.4349368,6.0871614
25009,2020-06-06,106,8,0.4315424,0.4315424,48.6972912
25009,2020-06-07,47,5,0.3548258,0.3548258,18.2614842
25009,2020-06-08,19,3,0.3596949,0.3596949,18.2614842
25009,2020-06-09,35,10,0.3324146,0.3324146,6.0871614
25009,2020-06-10,94,8,0.4532759,0.4532759,54.7844526
25009,2020-06-11,100,7,0.2751306,0.2751306,18.2614842
25009,2020-06-12,53,4,0.2969886,0.2969886,6.0871614
25009,2020-06-13,55,6,0.415756,0.415756,6.0871614
25009,2020-06-14,31,5,0.4539614,0.4066806,48.6972912
25009,2020-06-15,23,5,0.7911512,0.7765512,48.6972912
25009,2020-06-16,40,1,0.8069582,0.7920683,12.1743228
25009,2020-06-17,36,5,0.8322942,0.8174889,54.7844526
25009,2020-06-18,36,6,0.8940147,0.8792627,54.7844526
25009,2020-06-19,39,2,0.8590483,0.8444619,12.1743228
25009,2020-06-20,39,6,0.7333037,0.7189854,6.0871614
25009,2020-06-21,12,5,0.9818927,1.0144474,48.6972912
25009,2020-06-22,22,1,0.7753878,0.6659188,48.6972912
25009,2020-06-23,34,4,1.019336,0.9155623,6.0871614
25009,2020-06-24,35,2,0.8902266,0.7859172,6.0871614
25009,2020-06-25,32,3,0.8018383,0.6982158,6.0871614
25009,2020-06-26,23,6,0.8011364,0.6976506,48.6972912
25009,2020-06-27,53,4,1.0179948,0.9172431,54.7844526
25009,2020-06-28,25,3,0.7397426,0.6689974,54.7844526
25009,2020-06-29,16,7,0.639347,0.6676287,54.7844526
25009,2020-06-30,19,-2,0.3776355,0.4072106,6.0871614
25009,2020-07-01,34,0,0.4657548,0.4945808,6.0871614
25009,2020-07-02,54,7,0.4442075,0.4725517,6.0871614
25009,2020-07-03,34,5,0.4419703,0.4701717,54.7844526
25009,2020-07-04,25,3,0.2079935,0.2367471,48.6972912
25009,2020-07-05,19,0,0.2120248,0.2120248,18.2614842
25009,2020-07-06,29,3,0.2114584,0.2114584,18.2614842
25009,2020-07-07,35,4,0.1999032,0.1999032,6.0871614
25009,2020-07-08,24,5,0.1092151,0.1092151,6.0871614
25009,2020-07-09,37,2,0,0,6.0871614
25009,2020-07-10,35,3,0,0,6.0871614
25009,2020-07-11,38,0,0.3639358,0.4014256,54.7844526
25009,2020-07-12,17,1,0.3664455,0.4041923,6.0871614
25009,2020-07-13,16,-1,0.3551894,0.3917787,6.0871614
25009,2020-07-14,45,0,0.4784761,0.5167511,18.2614842
25009,2020-07-15,34,0,0.6206393,0.5188486,6.0871614
25009,2020-07-16,32,0,0.6074872,0.5078752,48.6972912
25009,2020-07-17,36,3,0.6132911,0.5127202,6.0871614
25009,2020-07-18,78,1,0.2516852,0.1155134,12.1743228
25009,2020-07-19,23,3,0.2480683,0.1138565,6.0871614
25009,2020-07-20,24,0,0.3042781,0.1388117,6.0871614
25009,2020-07-21,27,3,0.2944206,0.1323996,6.0871614
25009,2020-07-22,31,6,0.1487052,0.1179577,54.7844526
25009,2020-07-23,41,5,0.2300741,0.1988711,18.2614842
25009,2020-07-24,27,2,0.2214248,0.1913605,54.7844526
25009,2020-07-25,32,3,0.2168976,0.1874314,12.1743228
25009,2020-07-26,37,5,0.2146132,0.1854545,6.0871614
25009,2020-07-27,38,2,0.1654579,0.1654579,6.0871614
25009,2020-07-28,43,1,0.0755481,0.0755481,18.2614842
25009,2020-07-29,86,5,0.0770541,0.0770541,6.0871614
25009,2020-07-30,50,2,0,0,54.7844526
25009,2020-07-31,63,0,0.0477802,0.0477802,6.0871614
25009,2020-08-01,73,5,0.0642034,0.0642034,6.0871614
25009,2020-08-02,81,1,0.0651779,0.0651779,48.6972912
25009,2020-08-03,36,2,0.5718978,0.5718978,54.7844526
25009,2020-08-04,72,1,0.5910601,0.5910601,6.0871614
25009,2020-08-05,77,0,0.6146737,0.6146737,12.1743228
25009,2020-08-06,46,4,0.6149315,0.6149315,6.0871614
25009,2020-08-07,82,1,0.6190882,0.6190882,18.2614842
25009,2020-08-08,90,1,0.6134425,0.6134425,18.2614842
25009,2020-08-09,57,1,0.6045943,0.6045943,48.6972912
25009,2020-08-10,37,1,0.0921717,0.0921717,6.0871614
25009,2020-08-11,47,0,0.2071985,0.2071985,54.7844526
25009,2020-08-12,0,0,0.1799482,0.1799482,48.6972912
25009,2020-08-13,0,0,0.1806687,0.1806687,6.0871614
25009,2020-08-14,0,0,0.1401864,0.1401864,6.0871614
25009,2020-08-15,0,0,0.2994273,0.2994273,54.7844526
25009,2020-08-16,0,0,0.2994534,0.2994534,54.7844526
25009,2020-08-17,0,0,0.2939627,0.2939627,54.7844526
25009,2020-08-18,0,0,0.3200603,0.3551005,54.7844526
25009,2020-08-19,0,11,0.3277695,0.3636603,12.1743228
25009,2020-08-20,0,2,0.3344923,0.3711274,48.6972912
25009,2020-08-21,476,0,0.335083,0.3718032,48.6972912
25009,2020-08-22,24,8,0.2200563,0.2553933,6.0871614
25009,2020-08-23,0,0,0.2238132,0.2597538,6.0871614
25009,2020-08-24,80,5,0.2270147,0.2634994,54.7844526
25009,2020-08-25,53,2,0.0563456,0.0563456,54.7844526
25009,2020-08-26,65,4,0.3547991,0.3547991,12.1743228
25009,2020-08-27,52,2,0.5753148,0.5753148,18.2614842
25009,2020-08-28,76,3,0.6798291,0.6798291,6.0871614
25009,2020-08-29,52,3,0.5682383,0.5682383,12.1743228
25009,2020-08-30,27,2,0.6820782,0.6820782,6.0871614
25009,2020-08-31,28,3,0.5591911,0.5591911,12.1743228
25009,2020-09-01,49,1,0.7444705,0.7444705,6.0871614
25009,2020-09-02,49,0,0.6509741,0.6509741,6.0871614
25009,2020-09-03,49,3,0.6553149,0.6553149,18.2614842
25009,2020-09-04,0,6,0.6475823,0.6475823,12.1743228
25009,2020-09-05,0,2,0.6209844,0.6209844,6.0871614
25009,2020-09-06,0,2,0.5074903,0.5074903,12.1743228
25009,2020-09-07,0,0,0.5127634,0.5127634,6.0871614
25009,2020-09-08,245,1,0.6338308,0.6338308,54.7844526
25009,2020-09-09,23,2,0.622997,0.622997,48.6972912
25009,2020-09-10,54,1,0.3735435,0.3735435,12.1743228
25009,2020-09-11,72,1,0.3738092,0.3738092,18.2614842
25009,2020-09-12,63,0,0.3700847,0.3700847,6.0871614
25009,2020-09-13,36,2,0.3652883,0.3652883,6.0871614
25009,2020-09-14,24,0,0.366463,0.366463,6.0871614
25009,2020-09-15,43,0,0.1476915,0.1476915,6.0871614
25009,2020-09-16,24,1,0.2335182,0.1487939,6.0871614
25009,2020-09-17,45,1,0.2346313,0.1499361,54.7844526
25009,2020-09-18,57,0,0.2455942,0.1573376,12.1743228
25009,2020-09-19,150,4,0.4583055,0.1681455,18.2614842
25009,2020-09-20,52,2,0.4905636,0.178576,6.0871614
25009,2020-09-21,12,1,0.4747234,0.1734541,48.6972912
25009,2020-09-22,34,2,0.3131822,0,6.0871614
25009,2020-09-23,0,0,0.4433294,0.2058066,6.0871614
25009,2020-09-24,185,3,0.3505032,0.1516173,6.0871614
25009,2020-09-25,103,1,1.0256317,0.8235932,48.6972912
25009,2020-09-26,112,5,0.8206714,0.8206714,6.0871614
25009,2020-09-27,128,0,0.9091597,0.9091597,12.1743228
25009,2020-09-28,54,2,0.9576833,0.9576833,18.2614842
25009,2020-09-29,102,1,0.9493799,0.9493799,6.0871614
25009,2020-09-30,110,7,0.8452487,0.8452487,6.0871614
25009,2020-10-01,125,3,0.8607644,0.8607644,6.0871614
25009,2020-10-02,101,1,0.2868232,0.2868232,6.0871614
25009,2020-10-03,113,1,0.4832339,0.4832339,48.6972912
25009,2020-10-04,95,1,0.694319,0.694319,48.6972912
25009,2020-10-05,152,4,0.6260179,0.6260179,48.6972912
25009,2020-10-06,55,0,0.7125084,0.7125084,6.0871614
25009,2020-10-07,96,3,0.7366568,0.7366568,6.0871614
25009,2020-10-08,67,3,0.7020197,0.7020197,12.1743228
25009,2020-10-09,110,1,0.6865738,0.6339396,12.1743228
25009,2020-10-10,133,0,0.4837289,0.431303,48.6972912
25009,2020-10-11,115,2,0.2360574,0.1843507,6.0871614
25009,2020-10-12,103,2,0.2977465,0.22853,12.1743228
25009,2020-10-13,84,2,0.1913457,0.1236569,6.0871614
25009,2020-10-14,136,2,0.0982928,0.0310381,6.0871614
25009,2020-10-15,103,3,0.2718214,0.2067096,48.6972912
25009,2020-10-16,117,2,0.2137155,0.1984566,48.6972912
25009,2020-10-17,129,2,0.2194685,0.2037504,48.6972912
25009,2020-10-18,170,4,0.3993581,0.3836464,6.0871614
25009,2020-10-19,157,4,0.3403001,0.3403001,12.1743228
25009,2020-10-20,123,0,0.3406258,0.3406258,6.0871614
25009,2020-10-21,131,1,0.4924921,0.4924921,48.6972912
25009,2020-10-22,150,2,0.3329921,0.3329921,54.7844526
25009,2020-10-23,143,3,0.630799,0.630799,6.0871614
25009,2020-10-24,200,1,0.5991125,0.5991125,6.0871614
25009,2020-10-25,236,3,0.4302011,0.4302011,6.0871614
25009,2020-10-26,121,1,0.6822785,0.6178236,12.1743228
25009,2020-10-27,122,1,0.7244179,0.659542,6.0871614
25009,2020-10-28,224,1,0.5715638,0.5050478,12.1743228
25009,2020-10-29,219,5,0.5816354,0.5141356,18.2614842
25009,2020-10-30,228,5,0.2977446,0.2304088,54.7844526
25009,2020-10-31,230,3,0.3078369,0.2389014,6.0871614
25009,2020-11-01,181,2,0.3175929,0.2490595,12.1743228
25009,2020-11-02,112,0,0.2033935,0.2033935,54.7844526
25009,2020-11-03,112,3,0.1812717,0.1812717,12.1743228
25009,2020-11-04,341,1,0.6786229,0.6786229,48.6972912
25009,2020-11-05,300,0,0.7313011,0.7313011,6.0871614
25009,2020-11-06,376,2,0.7854199,0.7390079,18.2614842
25009,2020-11-07,396,2,0.8907654,0.8383443,48.6972912
25009,2020-11-08,353,3,1.0505929,0.9890551,18.2614842
25009,2020-11-09,131,3,0.6576496,0.5948041,6.0871614
25009,2020-11-10,268,2,0.6015531,0.544191,54.7844526
25009,2020-11-11,342,8,0.1509609,0.0967726,6.0871614
25009,2020-11-12,447,2,0.1328617,0.0836072,6.0871614
25009,2020-11-13,367,3,0.0830234,0.0830234,48.6972912
25009,2020-11-14,538,3,0.0610307,0.0610307,6.0871614
25009,2020-11-15,382,2,0.0531478,0.0531478,12.1743228
25009,2020-11-16,244,0,0.0534945,0.0534945,18.2614842
25009,2020-11-17,349,3,0.1989401,0.1989401,12.1743228
25009,2020-11-18,425,8,0.5229911,0.5229911,18.2614842
25009,2020-11-19,398,4,0.6496846,0.6496846,54.7844526
25009,2020-11-20,293,7,0.6112816,0.6112816,18.2614842
25009,2020-11-21,448,4,0.6335155,0.6335155,6.0871614
25009,2020-11-22,603,6,0.6437814,0.6437814,48.6972912
25009,2020-11-23,287,0,0.7873132,0.7873132,12.1743228
25009,2020-11-24,296,5,0.7333427,0.7333427,6.0871614
25009,2020-11-25,589,7,0.3545774,0.3545774,54.7844526
25009,2020-11-26,0,0,0.5011384,0.5492486,6.0871614
25009,2020-11-27,766,4,0.5296274,0.5830131,12.1743228
25009,2020-11-28,461,7,1.0094215,0.9224549,6.0871614
25009,2020-11-29,483,5,1.6665395,1.5788913,54.7844526
25009,2020-11-30,228,3,1.5451989,1.4550494,54.7844526
25009,2020-12-01,370,5,1.596563,1.5089151,12.1743228
25009,2020-12-02,901,7,1.7736961,1.6752897,54.7844526
25009,2020-12-03,1370,8,1.4361543,1.3025442,12.1743228
25009,2020-12-04,991,7,1.5526044,1.423659,12.1743228
25009,2020-12-05,902,3,1.1818456,1.1818456,18.2614842
25009,2020-12-06,936,4,0.4648234,0.4648234,12.1743228
25009,2020-12-07,361,0,0.650271,0.650271,18.2614842
25009,2020-12-08,492,5,0.7964432,0.7964432,18.2614842
